labelIndex,modelLabel,scientificName,taxonClass
528,Artisornis moreaui,Artisornis moreaui,Aves
529,Arundinax aedon,Arundinax aedon,Aves
530,Arundinicola leucocephala,Arundinicola leucocephala,Aves
531,Asemospiza fuliginosa,Asemospiza fuliginosa,Aves
532,Asemospiza obscura,Asemospiza obscura,Aves
533,Asio clamator,Asio clamator,Aves
534,Asio flammeus,Asio flammeus,Aves
535,Asio grammicus,Asio grammicus,Aves
536,Asio otus,Asio otus,Aves
537,Asio stygius,Asio stygius,Aves
538,Aspatha gularis,Aspatha gularis,Aves
539,Asthenes anthoides,Asthenes anthoides,Aves
540,Asthenes baeri,Asthenes baeri,Aves
541,Asthenes coryi,Asthenes coryi,Aves
542,Asthenes dorbignyi,Asthenes dorbignyi,Aves
543,Asthenes flammulata,Asthenes flammulata,Aves
544,Asthenes fuliginosa,Asthenes fuliginosa,Aves
545,Asthenes griseomurina,Asthenes griseomurina,Aves
546,Asthenes harterti,Asthenes harterti,Aves
547,Asthenes helleri,Asthenes helleri,Aves
548,Asthenes heterura,Asthenes heterura,Aves
549,Asthenes hudsoni,Asthenes hudsoni,Aves
550,Asthenes humilis,Asthenes humilis,Aves
551,Asthenes maculicauda,Asthenes maculicauda,Aves
552,Asthenes modesta,Asthenes modesta,Aves
553,Asthenes moreirae,Asthenes moreirae,Aves
554,Asthenes ottonis,Asthenes ottonis,Aves
555,Asthenes palpebralis,Asthenes palpebralis,Aves
556,Asthenes perijana,Asthenes perijana,Aves
557,Asthenes pudibunda,Asthenes pudibunda,Aves
558,Asthenes pyrrholeuca,Asthenes pyrrholeuca,Aves
559,Asthenes sclateri,,
560,Asthenes urubambensis,Asthenes urubambensis,Aves
561,Asthenes virgata,Asthenes virgata,Aves
562,Asthenes wyatti,Asthenes wyatti,Aves
563,Atalotriccus pilaris,Atalotriccus pilaris,Aves
564,Atelornis crossleyi,Atelornis crossleyi,Aves
565,Atelornis pittoides,Atelornis pittoides,Aves
566,Athene blewitti,Athene blewitti,Aves
567,Athene brama,Athene brama,Aves
568,Athene cunicularia,Athene cunicularia,Aves
569,Athene noctua,Athene noctua,Aves
570,Athene superciliaris,Athene superciliaris,Aves
571,Atimastillas flavicollis,Atimastillas flavicollis,Aves
572,Atlanticus testaceus,,
573,Atlapetes albinucha,Atlapetes albinucha,Aves
574,Atlapetes albofrenatus,Atlapetes albofrenatus,Aves
575,Atlapetes citrinellus,Atlapetes citrinellus,Aves
576,Atlapetes flaviceps,Atlapetes flaviceps,Aves
577,Atlapetes fulviceps,Atlapetes fulviceps,Aves
578,Atlapetes fuscoolivaceus,Atlapetes fuscoolivaceus,Aves
579,Atlapetes latinuchus,Atlapetes latinuchus,Aves
580,Atlapetes leucopis,Atlapetes leucopis,Aves
581,Atlapetes leucopterus,Atlapetes leucopterus,Aves
582,Atlapetes melanocephalus,Atlapetes melanocephalus,Aves
583,Atlapetes melanolaemus,Atlapetes melanolaemus,Aves
584,Atlapetes pallidiceps,Atlapetes pallidiceps,Aves
585,Atlapetes pallidinucha,Atlapetes pallidinucha,Aves
586,Atlapetes personatus,Atlapetes personatus,Aves
587,Atlapetes pileatus,Atlapetes pileatus,Aves
588,Atlapetes rufigenis,Atlapetes rufigenis,Aves
589,Atlapetes rufinucha,Atlapetes rufinucha,Aves
590,Atlapetes schistaceus,Atlapetes schistaceus,Aves
591,Atlapetes semirufus,Atlapetes semirufus,Aves
592,Atlapetes tibialis,Atlapetes tibialis,Aves
593,Atlapetes tricolor,Atlapetes tricolor,Aves
594,Atrichornis clamosus,Atrichornis clamosus,Aves
595,Atrichornis rufescens,Atrichornis rufescens,Aves
596,Attagis gayi,Attagis gayi,Aves
597,Atticora fasciata,Atticora fasciata,Aves
598,Atticora pileata,Atticora pileata,Aves
599,Atticora tibialis,Atticora tibialis,Aves
600,Attila bolivianus,Attila bolivianus,Aves
601,Attila cinnamomeus,Attila cinnamomeus,Aves
602,Attila citriniventris,Attila citriniventris,Aves
603,Attila phoenicurus,Attila phoenicurus,Aves
604,Attila rufus,Attila rufus,Aves
605,Attila spadiceus,Attila spadiceus,Aves
606,Attila torridus,Attila torridus,Aves
607,Augastes lumachella,Augastes lumachella,Aves
608,Augastes scutatus,Augastes scutatus,Aves
609,Aulacorhynchus albivitta,Aulacorhynchus albivitta,Aves
610,Aulacorhynchus coeruleicinctis,Aulacorhynchus coeruleicinctis,Aves
611,Aulacorhynchus derbianus,Aulacorhynchus derbianus,Aves
612,Aulacorhynchus haematopygus,Aulacorhynchus haematopygus,Aves
613,Aulacorhynchus prasinus,Aulacorhynchus prasinus,Aves
614,Aulacorhynchus sulcatus,Aulacorhynchus sulcatus,Aves
615,Auriparus flaviceps,Auriparus flaviceps,Aves
616,Automolus exsertus,Automolus exsertus,Aves
617,Automolus infuscatus,Automolus infuscatus,Aves
618,Automolus leucophthalmus,Automolus leucophthalmus,Aves
619,Automolus melanopezus,Automolus melanopezus,Aves
620,Automolus ochrolaemus,Automolus ochrolaemus,Aves
621,Automolus paraensis,Automolus paraensis,Aves
622,Automolus rufipileatus,Automolus rufipileatus,Aves
623,Automolus subulatus,Automolus subulatus,Aves
624,Aviceda jerdoni,Aviceda jerdoni,Aves
625,Aviceda leuphotes,Aviceda leuphotes,Aves
626,Aviceda subcristata,Aviceda subcristata,Aves
627,Aythya affinis,Aythya affinis,Aves
628,Aythya americana,Aythya americana,Aves
629,Aythya collaris,Aythya collaris,Aves
630,Aythya ferina,Aythya ferina,Aves
631,Aythya fuligula,Aythya fuligula,Aves
632,Aythya marila,Aythya marila,Aves
633,Aythya nyroca,Aythya nyroca,Aves
634,Aythya valisineria,Aythya valisineria,Aves
635,Baeolophus atricristatus,Baeolophus atricristatus,Aves
636,Baeolophus bicolor,Baeolophus bicolor,Aves
637,Baeolophus inornatus,Baeolophus inornatus,Aves
638,Baeolophus ridgwayi,Baeolophus ridgwayi,Aves
639,Baeolophus wollweberi,Baeolophus wollweberi,Aves
640,Baeopogon indicator,Baeopogon indicator,Aves
641,Balearica regulorum,Balearica regulorum,Aves
642,Bambusicola fytchii,Bambusicola fytchii,Aves
643,Bambusicola sonorivox,Bambusicola sonorivox,Aves
644,Bambusicola thoracicus,Bambusicola thoracicus,Aves
645,Bangsia aureocincta,Bangsia aureocincta,Aves
646,Bangsia edwardsi,Bangsia edwardsi,Aves
647,Bangsia melanochlamys,Bangsia melanochlamys,Aves
648,Barnardius zonarius,Barnardius zonarius,Aves
649,Bartramia longicauda,Bartramia longicauda,Aves
650,Baryphthengus martii,Baryphthengus martii,Aves
651,Baryphthengus ruficapillus,Baryphthengus ruficapillus,Aves
652,Basileuterus belli,Basileuterus belli,Aves
653,Basileuterus culicivorus,Basileuterus culicivorus,Aves
654,Basileuterus delattrii,Basileuterus delattrii,Aves
655,Basileuterus lachrymosus,Basileuterus lachrymosus,Aves
656,Basileuterus melanogenys,Basileuterus melanogenys,Aves
657,Basileuterus melanotis,Basileuterus melanotis,Aves
658,Basileuterus rufifrons,Basileuterus rufifrons,Aves
659,Basileuterus trifasciatus,Basileuterus trifasciatus,Aves
660,Basileuterus tristriatus,Basileuterus tristriatus,Aves
661,Basilinna leucotis,Basilinna leucotis,Aves
662,Batara cinerea,Batara cinerea,Aves
663,Bathmocercus rufus,Bathmocercus rufus,Aves
664,Batis capensis,Batis capensis,Aves
665,Batis erlangeri,Batis erlangeri,Aves
666,Batis mixta,Batis mixta,Aves
667,Batis molitor,Batis molitor,Aves
668,Batis orientalis,Batis orientalis,Aves
669,Batis perkeo,Batis perkeo,Aves
670,Batis pririt,Batis pririt,Aves
671,Batis soror,Batis soror,Aves
672,Batrachostomus affinis,Batrachostomus affinis,Aves
673,Batrachostomus auritus,Batrachostomus auritus,Aves
674,Batrachostomus cornutus,Batrachostomus cornutus,Aves
675,Batrachostomus hodgsoni,Batrachostomus hodgsoni,Aves
676,Batrachostomus moniliger,Batrachostomus moniliger,Aves
677,Batrachostomus septimus,Batrachostomus septimus,Aves
678,Batrachostomus stellatus,Batrachostomus stellatus,Aves
679,Berenicornis comatus,Berenicornis comatus,Aves
680,Berlepschia rikeri,Berlepschia rikeri,Aves
681,Bernieria madagascariensis,Bernieria madagascariensis,Aves
682,Bias musicus,Bias musicus,Aves
683,Biatas nigropectus,Biatas nigropectus,Aves
684,Biziura lobata,Biziura lobata,Aves
685,Bleda canicapillus,Bleda canicapillus,Aves
686,Bleda notatus,Bleda notatus,Aves
687,Bleda syndactylus,Bleda syndactylus,Aves
688,Blythipicus pyrrhotis,Blythipicus pyrrhotis,Aves
689,Blythipicus rubiginosus,Blythipicus rubiginosus,Aves
690,Boissonneaua flavescens,Boissonneaua flavescens,Aves
691,Boissonneaua jardini,Boissonneaua jardini,Aves
692,Boissonneaua matthewsii,Boissonneaua matthewsii,Aves
693,Bolbopsittacus lunulatus,Bolbopsittacus lunulatus,Aves
694,Bolborhynchus lineola,Bolborhynchus lineola,Aves
695,Bolborhynchus orbygnesius,Bolborhynchus orbygnesius,Aves
696,Bolemoreus frenatus,Bolemoreus frenatus,Aves
697,Bombycilla cedrorum,Bombycilla cedrorum,Aves
698,Bombycilla garrulus,Bombycilla garrulus,Aves
699,Bombycilla japonica,Bombycilla japonica,Aves
700,Bonasa umbellus,Bonasa umbellus,Aves
701,Bostrychia carunculata,Bostrychia carunculata,Aves
702,Bostrychia hagedash,Bostrychia hagedash,Aves
703,Botaurus lentiginosus,Botaurus lentiginosus,Aves
704,Botaurus stellaris,Botaurus stellaris,Aves
705,Brachygalba albogularis,Brachygalba albogularis,Aves
706,Brachygalba lugubris,Brachygalba lugubris,Aves
707,Brachypodius eutilotus,Euptilotus eutilotus,Aves
708,Brachypodius melanocephalos,Brachypodius melanocephalos,Aves
709,Brachypodius melanoleucos,Microtarsus melanoleucos,Aves
710,Brachypodius priocephalus,Brachypodius priocephalus,Aves
711,Brachypodius urostictus,Poliolophus urostictus,Aves
712,Brachypteryx cruralis,Brachypteryx cruralis,Aves
713,Brachypteryx goodfellowi,Brachypteryx goodfellowi,Aves
714,Brachypteryx hyperythra,Brachypteryx hyperythra,Aves
715,Brachypteryx leucophris,Brachypteryx leucophris,Aves
716,Brachypteryx montana,Brachypteryx montana,Aves
717,Brachyramphus marmoratus,Brachyramphus marmoratus,Aves
718,Bradornis microrhynchus,Bradornis microrhynchus,Aves
719,Bradypterus baboecala,Bradypterus baboecala,Aves
720,Bradypterus barratti,Bradypterus barratti,Aves
721,Bradypterus brunneus,Bradypterus brunneus,Aves
722,Bradypterus carpalis,Bradypterus carpalis,Aves
723,Bradypterus cinnamomeus,Bradypterus cinnamomeus,Aves
724,Bradypterus lopezi,Bradypterus lopezi,Aves
725,Bradypterus sylvaticus,Bradypterus sylvaticus,Aves
726,Branta bernicla,Branta bernicla,Aves
727,Branta canadensis,Branta canadensis,Aves
728,Branta hutchinsii,Branta hutchinsii,Aves
729,Branta leucopsis,Branta leucopsis,Aves
730,Branta sandvicensis,Branta sandvicensis,Aves
731,Brotogeris chiriri,Brotogeris chiriri,Aves
732,Brotogeris chrysoptera,Brotogeris chrysoptera,Aves
733,Brotogeris cyanoptera,Brotogeris cyanoptera,Aves
734,Brotogeris jugularis,Brotogeris jugularis,Aves
735,Brotogeris pyrrhoptera,Brotogeris pyrrhoptera,Aves
736,Brotogeris sanctithomae,Brotogeris sanctithomae,Aves
737,Brotogeris tirica,Brotogeris tirica,Aves
738,Brotogeris versicolurus,Brotogeris versicolurus,Aves
739,Bubalornis albirostris,Bubalornis albirostris,Aves
740,Bubalornis niger,Bubalornis niger,Aves
741,Bubo africanus,Bubo africanus,Aves
742,Bubo bengalensis,Bubo bengalensis,Aves
743,Bubo bubo,Bubo bubo,Aves
744,Bubo coromandus,Ketupa coromanda,Aves
745,Bubo lacteus,Ketupa lactea,Aves
746,Bubo nipalensis,Ketupa nipalensis,Aves
747,Bubo scandiacus,Bubo scandiacus,Aves
748,Bubo sumatranus,Ketupa sumatrana,Aves
749,Bubo virginianus,Bubo virginianus,Aves
750,Bubulcus ibis,Ardea ibis,Aves
751,Bucanetes githagineus,Bucanetes githagineus,Aves
752,Buccanodon duchaillui,Buccanodon duchaillui,Aves
753,Bucco capensis,Bucco capensis,Aves
754,Bucco macrodactylus,Bucco macrodactylus,Aves
755,Bucco tamatia,Bucco tamatia,Aves
756,Bucephala albeola,Bucephala albeola,Aves
757,Bucephala clangula,Bucephala clangula,Aves
758,Bucephala islandica,Bucephala islandica,Aves
759,Buceros bicornis,Buceros bicornis,Aves
760,Buceros hydrocorax,Buceros hydrocorax,Aves
761,Buceros rhinoceros,Buceros rhinoceros,Aves
762,Buceros vigil,Rhinoplax vigil,Aves
763,Bucorvus leadbeateri,Bucorvus leadbeateri,Aves
764,Bulweria bulwerii,Bulweria bulwerii,Aves
765,Buphagus africanus,Buphagus africanus,Aves
766,Buphagus erythrorynchus,Buphagus erythrorynchus,Aves
767,Burhinus bistriatus,Hesperoburhinus bistriatus,Aves
768,Burhinus capensis,Burhinus capensis,Aves
769,Burhinus grallarius,Burhinus grallarius,Aves
770,Burhinus indicus,Burhinus indicus,Aves
771,Burhinus oedicnemus,Burhinus oedicnemus,Aves
772,Burhinus senegalensis,Burhinus senegalensis,Aves
773,Burhinus superciliaris,Hesperoburhinus superciliaris,Aves
774,Burhinus vermiculatus,Burhinus vermiculatus,Aves
775,Busarellus nigricollis,Busarellus nigricollis,Aves
776,Butastur indicus,Butastur indicus,Aves
777,Butastur teesa,Butastur teesa,Aves
778,Buteo albigula,Buteo albigula,Aves
779,Buteo albonotatus,Buteo albonotatus,Aves
780,Buteo augur,Buteo augur,Aves
781,Buteo brachypterus,Buteo brachypterus,Aves
782,Buteo brachyurus,Buteo brachyurus,Aves
783,Buteo buteo,Buteo buteo,Aves
784,Buteo jamaicensis,Buteo jamaicensis,Aves
785,Buteo japonicus,Buteo japonicus,Aves
786,Buteo lagopus,Buteo lagopus,Aves
787,Buteo lineatus,Buteo lineatus,Aves
788,Buteo nitidus,Buteo nitidus,Aves
789,Buteo oreophilus,Buteo oreophilus,Aves
790,Buteo plagiatus,Buteo plagiatus,Aves
791,Buteo platypterus,Buteo platypterus,Aves
792,Buteo regalis,Buteo regalis,Aves
793,Buteo ridgwayi,Buteo ridgwayi,Aves
794,Buteo solitarius,Buteo solitarius,Aves
795,Buteo swainsoni,Buteo swainsoni,Aves
796,Buteogallus anthracinus,Buteogallus anthracinus,Aves
797,Buteogallus coronatus,Buteogallus coronatus,Aves
798,Buteogallus meridionalis,Buteogallus meridionalis,Aves
799,Buteogallus schistaceus,Buteogallus schistaceus,Aves
800,Buteogallus solitarius,Buteogallus solitarius,Aves
801,Buteogallus urubitinga,Buteogallus urubitinga,Aves
802,Buthraupis montana,Buthraupis montana,Aves
803,Butorides striata,Butorides striata,Aves
804,Butorides virescens,Butorides virescens,Aves
805,Bycanistes albotibialis,Bycanistes albotibialis,Aves
806,Bycanistes brevis,Bycanistes brevis,Aves
807,Bycanistes bucinator,Bycanistes bucinator,Aves
808,Bycanistes fistulator,Bycanistes fistulator,Aves
809,Bycanistes subcylindricus,Bycanistes subcylindricus,Aves
810,Cacatua alba,Cacatua alba,Aves
811,Cacatua ducorpsii,Cacatua ducorpsii,Aves
812,Cacatua galerita,Cacatua galerita,Aves
813,Cacatua goffiniana,Cacatua goffiniana,Aves
814,Cacatua sanguinea,Cacatua sanguinea,Aves
815,Cacatua tenuirostris,Cacatua tenuirostris,Aves
816,Cacicus cela,Cacicus cela,Aves
817,Cacicus chrysonotus,Cacicus chrysonotus,Aves
818,Cacicus chrysopterus,Cacicus chrysopterus,Aves
819,Cacicus haemorrhous,Cacicus haemorrhous,Aves
820,Cacicus latirostris,Cacicus latirostris,Aves
821,Cacicus oseryi,Cacicus oseryi,Aves
822,Cacicus solitarius,Cacicus solitarius,Aves
823,Cacicus uropygialis,Cacicus uropygialis,Aves
824,Cacomantis castaneiventris,Cacomantis castaneiventris,Aves
825,Cacomantis flabelliformis,Cacomantis flabelliformis,Aves
826,Cacomantis leucolophus,Caliechthrus leucolophus,Aves
827,Cacomantis merulinus,Cacomantis merulinus,Aves
828,Cacomantis pallidus,Heteroscenes pallidus,Aves
829,Cacomantis passerinus,Cacomantis passerinus,Aves
830,Cacomantis sonneratii,Cacomantis sonneratii,Aves
831,Cacomantis variolosus,Cacomantis variolosus,Aves
832,Cairina moschata,Cairina moschata,Aves
833,Calamanthus fuliginosus,Calamanthus fuliginosus,Aves
834,Calamonastes fasciolatus,Calamonastes fasciolatus,Aves
835,Calamonastes simplex,Calamonastes simplex,Aves
836,Calamonastes stierlingi,Calamonastes stierlingi,Aves
837,Calamospiza melanocorys,Calamospiza melanocorys,Aves
838,Calandrella acutirostris,Calandrella acutirostris,Aves
839,Calandrella brachydactyla,Calandrella brachydactyla,Aves
840,Calandrella cinerea,Calandrella cinerea,Aves
841,Calandrella dukhunensis,Calandrella dukhunensis,Aves
842,Calcarius lapponicus,Calcarius lapponicus,Aves
843,Calcarius ornatus,Calcarius ornatus,Aves
844,Calcarius pictus,Calcarius pictus,Aves
845,Calendulauda africanoides,Calendulauda africanoides,Aves
846,Calendulauda albescens,Calendulauda albescens,Aves
847,Calendulauda alopex,,
848,Calendulauda poecilosterna,Calendulauda poecilosterna,Aves
849,Calendulauda sabota,Calendulauda sabota,Aves
850,Calicalicus madagascariensis,Calicalicus madagascariensis,Aves
851,Calidris acuminata,Calidris acuminata,Aves
852,Calidris alba,Calidris alba,Aves
853,Calidris alpina,Calidris alpina,Aves
854,Calidris bairdii,Calidris bairdii,Aves
855,Calidris canutus,Calidris canutus,Aves
856,Calidris falcinellus,Calidris falcinellus,Aves
857,Calidris ferruginea,Calidris ferruginea,Aves
858,Calidris fuscicollis,Calidris fuscicollis,Aves
859,Calidris himantopus,Calidris himantopus,Aves
860,Calidris maritima,Calidris maritima,Aves
861,Calidris mauri,Calidris mauri,Aves
862,Calidris melanotos,Calidris melanotos,Aves
863,Calidris minuta,Calidris minuta,Aves
864,Calidris minutilla,Calidris minutilla,Aves
865,Calidris ptilocnemis,Calidris ptilocnemis,Aves
866,Calidris pugnax,Calidris pugnax,Aves
867,Calidris pusilla,Calidris pusilla,Aves
868,Calidris pygmaea,Calidris pygmaea,Aves
869,Calidris ruficollis,Calidris ruficollis,Aves
870,Calidris subminuta,Calidris subminuta,Aves
871,Calidris subruficollis,Calidris subruficollis,Aves
872,Calidris temminckii,Calidris temminckii,Aves
873,Calidris tenuirostris,Calidris tenuirostris,Aves
874,Calidris virgata,Calidris virgata,Aves
875,Caligavis chrysops,Caligavis chrysops,Aves
876,Caligavis subfrenata,Caligavis subfrenata,Aves
877,Callacanthis burtoni,Callacanthis burtoni,Aves
878,Callaeas wilsoni,Callaeas wilsoni,Aves
879,Calliope calliope,Calliope calliope,Aves
880,Calliope pectardens,Calliope pectardens,Aves
881,Calliope pectoralis,Calliope pectoralis,Aves
882,Calliope tschebaiewi,Calliope tschebaiewi,Aves
883,Callipepla californica,Callipepla californica,Aves
884,Callipepla douglasii,Callipepla douglasii,Aves
885,Callipepla gambelii,Callipepla gambelii,Aves
886,Callipepla squamata,Callipepla squamata,Aves
887,Callocephalon fimbriatum,Callocephalon fimbriatum,Aves
888,Calocitta colliei,Cyanocorax colliei,Aves
889,Calocitta formosa,Cyanocorax formosus,Aves
890,Calonectris diomedea,Calonectris diomedea,Aves
891,Caloramphus fuliginosus,Caloramphus fuliginosus,Aves
892,Calothorax lucifer,Calothorax lucifer,Aves
893,Calypte anna,Calypte anna,Aves
894,Calypte costae,Calypte costae,Aves
895,Calyptomena viridis,Calyptomena viridis,Aves
896,Calyptomena whiteheadi,Calyptomena whiteheadi,Aves
897,Calyptophilus frugivorus,Calyptophilus frugivorus,Aves
898,Calyptophilus tertius,Calyptophilus tertius,Aves
899,Calyptorhynchus banksii,Calyptorhynchus banksii,Aves
900,Calyptorhynchus funereus,Zanda funerea,Aves
901,Calyptorhynchus lathami,Calyptorhynchus lathami,Aves
902,Calyptorhynchus latirostris,Zanda latirostris,Aves
903,Camaroptera brachyura,Camaroptera brachyura,Aves
904,Camaroptera chloronota,Camaroptera chloronota,Aves
905,Camaroptera superciliaris,Camaroptera superciliaris,Aves
906,Campephaga flava,Campephaga flava,Aves
907,Campephaga quiscalina,Campephaga quiscalina,Aves
908,Campephilus gayaquilensis,Campephilus gayaquilensis,Aves
909,Campephilus guatemalensis,Campephilus guatemalensis,Aves
910,Campephilus haematogaster,Campephilus haematogaster,Aves
911,Campephilus leucopogon,Campephilus leucopogon,Aves
912,Campephilus magellanicus,Campephilus magellanicus,Aves
913,Campephilus melanoleucos,Campephilus melanoleucos,Aves
914,Campephilus pollens,Campephilus pollens,Aves
915,Campephilus robustus,Campephilus robustus,Aves
916,Campephilus rubricollis,Campephilus rubricollis,Aves
917,Campethera abingoni,Campethera abingoni,Aves
918,Campethera cailliautii,Campethera cailliautii,Aves
919,Campethera mombassica,Campethera mombassica,Aves
920,Campethera nubica,Campethera nubica,Aves
921,Camptostoma imberbe,Camptostoma imberbe,Aves
922,Camptostoma obsoletum,Camptostoma obsoletum,Aves
923,Campylopterus falcatus,Campylopterus falcatus,Aves
924,Campylopterus hemileucurus,Campylopterus hemileucurus,Aves
925,Campylopterus largipennis,Campylopterus largipennis,Aves
926,Campylorhamphus falcularius,Campylorhamphus falcularius,Aves
927,Campylorhamphus procurvoides,Campylorhamphus procurvoides,Aves
928,Campylorhamphus pusillus,Campylorhamphus pusillus,Aves
929,Campylorhamphus trochilirostris,Campylorhamphus trochilirostris,Aves
930,Campylorhynchus albobrunneus,Campylorhynchus albobrunneus,Aves
931,Campylorhynchus brunneicapillus,Campylorhynchus brunneicapillus,Aves
932,Campylorhynchus chiapensis,Campylorhynchus chiapensis,Aves
933,Campylorhynchus fasciatus,Campylorhynchus fasciatus,Aves
934,Campylorhynchus griseus,Campylorhynchus griseus,Aves
